Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment
2025.02.12 00:06:04,420.0,XAUUSDc,sell,in,1.25,2895.976,425.0,0,0.0,0.0,88.73,Range Breakout Sell
2025.02.12 00:14:14,421.0,XAUUSDc,buy,out,1.25,2898.108,426.0,0,0.0,-2.67,86.06,sl 2898.075
2025.02.13 00:06:06,422.0,XAUUSDc,buy,in,2.59,2907.017,427.0,0,0.0,0.0,86.06,Range Breakout Buy
2025.02.13 00:21:48,423.0,XAUUSDc,sell,out,2.59,2905.878,428.0,0,0.0,-2.95,83.11,sl 2905.878
2025.02.14 01:12:00,424.0,XAUUSDc,buy,in,1.74,2933.159,429.0,0,0.0,0.0,83.11,Range Breakout Buy
2025.02.14 01:14:40,425.0,XAUUSDc,sell,out,1.74,2931.6,430.0,0,0.0,-2.71,80.4,sl 2931.603
2025.02.18 01:09:07,426.0,XAUUSDc,sell,in,2.51,2897.007,431.0,0,0.0,0.0,80.4,Range Breakout Sell
2025.02.18 01:15:22,427.0,XAUUSDc,buy,out,2.51,2897.777,432.0,0,0.0,-1.93,78.47,sl 2897.752
2025.02.19 00:03:02,428.0,XAUUSDc,sell,in,2.39,2933.145,433.0,0,0.0,0.0,78.47,Range Breakout Sell
2025.02.19 00:05:30,429.0,XAUUSDc,buy,out,2.39,2934.104,434.0,0,0.0,-2.29,76.18,sl 2934.059
2025.02.20 00:03:05,430.0,XAUUSDc,buy,in,1.22,2937.684,435.0,0,0.0,0.0,76.18,Range Breakout Buy
2025.02.20 01:35:37,431.0,XAUUSDc,sell,out,1.22,2935.362,436.0,0,0.0,-2.83,73.35,sl 2935.386
2025.02.21 00:27:05,432.0,XAUUSDc,sell,in,1.18,2938.632,437.0,0,0.0,0.0,73.35,Range Breakout Sell
2025.02.21 00:49:38,433.0,XAUUSDc,buy,out,1.18,2940.331,438.0,0,0.0,-2.01,71.34,sl 2940.311
2025.02.26 00:03:00,434.0,XAUUSDc,buy,in,1.29,2920.433,439.0,0,0.0,0.0,71.34,Range Breakout Buy
2025.02.26 01:56:38,435.0,XAUUSDc,sell,out,1.29,2918.613,440.0,0,0.0,-2.35,68.99,sl 2918.631
2025.02.27 01:09:13,436.0,XAUUSDc,sell,in,1.78,2915.255,441.0,0,0.0,0.0,68.99,Range Breakout Sell
2025.02.27 01:34:58,437.0,XAUUSDc,buy,out,1.78,2916.272,442.0,0,0.0,-1.81,67.18,sl 2916.264
2025.02.28 01:57:15,438.0,XAUUSDc,sell,in,0.79,2873.938,443.0,0,0.0,0.0,67.18,Range Breakout Sell
2025.02.28 02:22:13,439.0,XAUUSDc,buy,out,0.79,2876.523,444.0,0,0.0,-2.04,65.14,sl 2876.518
2025.03.03 03:12:05,440.0,XAUUSDc,sell,in,1.0,2862.586,445.0,0,0.0,0.0,65.14,Range Breakout Sell
2025.03.03 03:36:03,441.0,XAUUSDc,buy,out,1.0,2864.749,446.0,0,0.0,-2.16,62.98,sl 2864.737
2025.03.05 00:03:03,442.0,XAUUSDc,sell,in,0.86,2912.597,447.0,0,0.0,0.0,62.98,Range Breakout Sell
2025.03.05 00:10:19,443.0,XAUUSDc,buy,out,0.86,2914.527,448.0,0,0.0,-1.66,61.32,sl 2914.505
2025.03.06 00:06:07,444.0,XAUUSDc,buy,in,7.35,2919.321,449.0,0,0.0,0.0,61.32,Range Breakout Buy
2025.03.06 00:06:38,445.0,XAUUSDc,sell,out,7.35,2918.799,450.0,0,0.0,-3.84,57.48,sl 2918.806
2025.03.10 00:09:08,446.0,XAUUSDc,buy,in,2.04,2917.396,451.0,0,0.0,0.0,57.48,Range Breakout Buy
2025.03.10 00:13:39,447.0,XAUUSDc,sell,out,2.04,2916.448,452.0,0,0.0,-1.93,55.55,sl 2916.461
2025.03.17 09:39:06,448.0,XAUUSDc,buy,in,1.29,2994.391,453.0,0,0.0,0.0,55.55,Range Breakout Buy
2025.03.17 12:08:31,449.0,XAUUSDc,sell,out,1.29,2992.914,454.0,0,0.0,-1.91,53.64,sl 2992.937
2025.03.19 00:03:01,450.0,XAUUSDc,sell,in,5.27,3031.473,455.0,0,0.0,0.0,53.64,Range Breakout Sell
2025.03.19 00:03:35,451.0,XAUUSDc,buy,out,5.27,3031.819,456.0,0,0.0,-1.82,51.82,sl 3031.808
2025.03.20 00:03:01,452.0,XAUUSDc,buy,in,1.1,3051.577,457.0,0,0.0,0.0,51.82,Range Breakout Buy
2025.03.20 01:59:29,453.0,XAUUSDc,sell,out,1.1,3050.016,458.0,0,0.0,-1.72,50.1,sl 3050.023
2025.03.21 00:03:06,454.0,XAUUSDc,buy,in,3.19,3046.892,459.0,0,0.0,0.0,50.1,Range Breakout Buy
2025.03.21 00:05:16,455.0,XAUUSDc,sell,out,3.19,3046.315,460.0,0,0.0,-1.84,48.26,sl 3046.335
2025.03.25 00:51:01,456.0,XAUUSDc,buy,in,1.16,3012.798,461.0,0,0.0,0.0,48.26,Range Breakout Buy
2025.03.25 01:20:38,457.0,XAUUSDc,sell,out,1.16,3011.344,462.0,0,0.0,-1.69,46.57,sl 3011.375
2025.03.26 00:36:06,458.0,XAUUSDc,sell,in,1.09,3019.53,463.0,0,0.0,0.0,46.57,Range Breakout Sell
2025.03.26 01:35:39,459.0,XAUUSDc,buy,out,1.09,3020.927,464.0,0,0.0,-1.52,45.05,sl 3020.912
2025.03.27 00:03:16,460.0,XAUUSDc,buy,in,1.27,3022.694,465.0,0,0.0,0.0,45.05,Range Breakout Buy
2025.03.27 02:42:45,461.0,XAUUSDc,sell,out,1.27,3031.05,466.0,0,0.0,10.61,55.66,tp 3031.044
2025.03.28 00:06:00,462.0,XAUUSDc,buy,in,0.95,3058.306,467.0,0,0.0,0.0,55.66,Range Breakout Buy
2025.03.28 01:48:41,463.0,XAUUSDc,sell,out,0.95,3072.169,468.0,0,0.0,13.17,68.83,tp 3072.164
2025.03.31 00:03:08,464.0,XAUUSDc,sell,in,0.84,3087.353,469.0,0,0.0,0.0,68.83,Range Breakout Sell
2025.03.31 01:26:20,465.0,XAUUSDc,buy,out,0.84,3089.739,470.0,0,0.0,-2.0,66.83,sl 3089.729
2025.04.01 00:45:06,466.0,XAUUSDc,buy,in,1.58,3126.743,471.0,0,0.0,0.0,66.83,Range Breakout Buy
2025.04.01 01:46:00,467.0,XAUUSDc,sell,out,1.58,3136.565,472.0,0,0.0,15.52,82.35,tp 3136.563
2025.04.02 00:24:08,468.0,XAUUSDc,buy,in,0.49,3120.856,473.0,0,0.0,0.0,82.35,Range Breakout Buy
2025.04.02 05:00:37,469.0,XAUUSDc,sell,out,0.49,3115.405,474.0,0,0.0,-2.67,79.68,sl 3115.411
2025.04.03 06:30:04,470.0,XAUUSDc,sell,in,0.4,3121.451,475.0,0,0.0,0.0,79.68,Range Breakout Sell
2025.04.03 06:48:30,471.0,XAUUSDc,buy,out,0.4,3128.364,476.0,0,0.0,-2.77,76.91,sl 3128.357
2025.04.04 00:30:03,472.0,XAUUSDc,sell,in,0.94,3108.955,477.0,0,0.0,0.0,76.91,Range Breakout Sell
2025.04.04 00:52:37,473.0,XAUUSDc,buy,out,0.94,3111.669,478.0,0,0.0,-2.55,74.36,sl 3111.653
2025.04.08 00:27:05,474.0,XAUUSDc,buy,in,1.7,2988.965,479.0,0,0.0,0.0,74.36,Range Breakout Buy
2025.04.08 00:52:40,475.0,XAUUSDc,sell,out,1.7,2987.605,480.0,0,0.0,-2.31,72.05,sl 2987.614
2025.04.11 00:21:05,476.0,XAUUSDc,buy,in,0.71,3192.922,481.0,0,0.0,0.0,72.05,Range Breakout Buy
2025.04.11 00:43:38,477.0,XAUUSDc,sell,out,0.71,3215.807,482.0,0,0.0,16.25,88.3,tp 3215.789
2025.04.15 01:09:04,478.0,XAUUSDc,buy,in,0.83,3215.251,483.0,0,0.0,0.0,88.3,Range Breakout Buy
2025.04.15 13:53:41,479.0,XAUUSDc,sell,out,0.83,3212.152,484.0,0,0.0,-2.57,85.73,sl 3212.174
2025.04.16 00:03:02,480.0,XAUUSDc,buy,in,0.29,3260.848,485.0,0,0.0,0.0,85.73,Range Breakout Buy
2025.04.16 16:24:26,481.0,XAUUSDc,sell,out,0.29,3330.605,486.0,0,0.0,20.23,105.96,tp 3330.592
2025.04.17 00:45:02,482.0,XAUUSDc,sell,in,1.13,3342.715,487.0,0,0.0,0.0,105.96,Range Breakout Sell
2025.04.17 00:47:30,483.0,XAUUSDc,buy,out,1.13,3345.639,488.0,0,0.0,-3.3,102.66,sl 3345.616
2025.04.22 00:06:02,484.0,XAUUSDc,sell,in,0.29,3416.529,489.0,0,0.0,0.0,102.66,Range Breakout Sell
2025.04.22 00:20:28,485.0,XAUUSDc,buy,out,0.29,3427.156,490.0,0,0.0,-3.08,99.58,sl 3427.126
2025.04.23 00:30:02,486.0,XAUUSDc,buy,in,0.54,3350.938,491.0,0,0.0,0.0,99.58,Range Breakout Buy
2025.04.23 03:04:38,487.0,XAUUSDc,sell,out,0.54,3345.407,492.0,0,0.0,-2.99,96.59,sl 3345.409
2025.04.25 01:51:07,488.0,XAUUSDc,sell,in,0.77,3346.032,493.0,0,0.0,0.0,96.59,Range Breakout Sell
2025.04.25 02:03:14,489.0,XAUUSDc,buy,out,0.77,3349.283,494.0,0,0.0,-2.5,94.09,sl 3349.269
2025.04.29 00:30:02,490.0,XAUUSDc,sell,in,1.42,3331.809,495.0,0,0.0,0.0,94.09,Range Breakout Sell
2025.04.29 00:37:14,491.0,XAUUSDc,buy,out,1.42,3333.887,496.0,0,0.0,-2.95,91.14,sl 3333.858
2025.04.30 00:09:05,492.0,XAUUSDc,buy,in,0.96,3324.179,497.0,0,0.0,0.0,91.14,Range Breakout Buy
2025.04.30 00:15:42,493.0,XAUUSDc,sell,out,0.96,3321.141,498.0,0,0.0,-2.92,88.22,sl 3321.151
2025.05.05 01:06:00,494.0,XAUUSDc,buy,in,0.61,3254.151,499.0,0,0.0,0.0,88.22,Range Breakout Buy
2025.05.05 09:04:41,495.0,XAUUSDc,sell,out,0.61,3288.349,500.0,0,0.0,20.86,109.08,tp 3288.348
2025.05.06 01:03:14,496.0,XAUUSDc,buy,in,0.17,3347.088,501.0,0,0.0,0.0,109.08,Range Breakout Buy
2025.05.08 00:15:04,497.0,XAUUSDc,buy,in,1.03,3378.565,502.0,0,0.0,0.0,109.08,Range Breakout Buy
2025.05.08 01:52:31,498.0,XAUUSDc,sell,out,1.03,3403.842,503.0,0,0.0,26.04,135.12,tp 3403.838
2025.05.08 06:33:32,499.0,XAUUSDc,sell,out,0.17,3329.614,504.0,0,-0.39,-2.97,131.76,sl 3329.618
2025.05.12 01:15:07,500.0,XAUUSDc,sell,in,0.82,3259.787,505.0,0,0.0,0.0,131.76,Range Breakout Sell
2025.05.12 01:22:55,501.0,XAUUSDc,buy,out,0.82,3266.686,506.0,0,0.0,-5.66,126.1,sl 3266.682
2025.05.13 00:09:07,502.0,XAUUSDc,buy,in,0.98,3242.72,507.0,0,0.0,0.0,126.1,Range Breakout Buy
2025.05.13 00:21:58,503.0,XAUUSDc,sell,out,0.98,3238.969,508.0,0,0.0,-3.68,122.42,sl 3238.993
2025.05.14 00:03:07,504.0,XAUUSDc,sell,in,0.54,3247.771,509.0,0,0.0,0.0,122.42,Range Breakout Sell
2025.05.14 12:46:33,505.0,XAUUSDc,buy,out,0.54,3194.201,510.0,0,0.0,28.93,151.35,tp 3194.214
2025.05.15 01:45:02,506.0,XAUUSDc,sell,in,0.86,3177.847,511.0,0,0.0,0.0,151.35,Range Breakout Sell
2025.05.15 04:54:41,507.0,XAUUSDc,buy,out,0.86,3135.927,512.0,0,0.0,36.05,187.4,tp 3135.939
2025.05.19 00:12:00,508.0,XAUUSDc,buy,in,0.93,3247.371,513.0,0,0.0,0.0,187.4,Range Breakout Buy
2025.05.19 00:53:42,509.0,XAUUSDc,sell,out,0.93,3241.18,514.0,0,0.0,-5.76,181.64,sl 3241.201
2025.05.20 00:21:15,510.0,XAUUSDc,sell,in,6.08,3218.923,515.0,0,0.0,0.0,181.64,Range Breakout Sell
2025.05.20 00:29:05,511.0,XAUUSDc,buy,out,6.08,3219.972,516.0,0,0.0,-6.38,175.26,sl 3219.958
2025.05.22 08:33:06,512.0,XAUUSDc,sell,in,1.09,3314.393,517.0,0,0.0,0.0,175.26,Range Breakout Sell
2025.05.23 00:06:01,513.0,XAUUSDc,sell,in,1.88,3293.701,518.0,0,0.0,0.0,175.26,Range Breakout Sell
2025.05.23 00:07:30,514.0,XAUUSDc,buy,out,1.88,3296.485,519.0,0,0.0,-5.23,170.03,sl 3296.442
2025.05.23 05:15:41,515.0,XAUUSDc,buy,out,1.09,3318.737,520.0,0,0.0,-4.74,165.29,sl 3318.722
2025.05.26 00:12:00,516.0,XAUUSDc,sell,in,1.07,3337.395,521.0,0,0.0,0.0,165.29,Range Breakout Sell
2025.05.26 00:59:28,517.0,XAUUSDc,buy,out,1.07,3342.029,522.0,0,0.0,-4.96,160.33,sl 3342.024
2025.05.27 00:15:00,518.0,XAUUSDc,buy,in,1.83,3349.605,523.0,0,0.0,0.0,160.33,Range Breakout Buy
2025.05.27 00:19:16,519.0,XAUUSDc,sell,out,1.83,3346.785,524.0,0,0.0,-5.16,155.17,sl 3346.795
2025.05.28 03:21:00,520.0,XAUUSDc,sell,in,0.65,3295.013,525.0,0,0.0,0.0,155.17,Range Breakout Sell
2025.05.28 05:07:36,521.0,XAUUSDc,buy,out,0.65,3302.056,526.0,0,0.0,-4.58,150.59,sl 3302.037
2025.05.29 10:21:11,522.0,XAUUSDc,buy,in,1.1,3296.213,527.0,0,0.0,0.0,150.59,Range Breakout Buy
2025.05.29 16:14:43,523.0,XAUUSDc,sell,out,1.1,3328.635,528.0,0,0.0,35.67,186.26,tp 3328.605
2025.06.02 04:57:06,524.0,XAUUSDc,buy,in,2.61,3318.076,529.0,0,0.0,0.0,186.26,Range Breakout Buy
2025.06.02 04:58:57,525.0,XAUUSDc,sell,out,2.61,3314.787,530.0,0,0.0,-8.58,177.68,sl 3314.787
2025.06.03 00:06:03,526.0,XAUUSDc,sell,in,1.28,3381.902,531.0,0,0.0,0.0,177.68,Range Breakout Sell
2025.06.03 13:46:00,527.0,XAUUSDc,buy,out,1.28,3348.791,532.0,0,0.0,42.38,220.06,tp 3348.811
2025.06.09 00:18:04,528.0,XAUUSDc,sell,in,1.89,3307.759,533.0,0,0.0,0.0,220.06,Range Breakout Sell
2025.06.09 00:34:31,529.0,XAUUSDc,buy,out,1.89,3311.784,534.0,0,0.0,-7.61,212.45,sl 3311.782
2025.06.10 06:33:07,530.0,XAUUSDc,buy,in,2.43,3327.943,535.0,0,0.0,0.0,212.45,Range Breakout Buy
2025.06.10 06:59:58,531.0,XAUUSDc,sell,out,2.43,3325.417,536.0,0,0.0,-6.14,206.31,sl 3325.421
2025.06.12 07:39:07,532.0,XAUUSDc,sell,in,0.91,3353.481,537.0,0,0.0,0.0,206.31,Range Breakout Sell
2025.06.12 08:28:42,533.0,XAUUSDc,buy,out,0.91,3360.312,538.0,0,0.0,-6.22,200.09,sl 3360.299
2025.06.13 00:03:03,534.0,XAUUSDc,buy,in,0.69,3400.899,539.0,0,0.0,0.0,200.09,Range Breakout Buy
2025.06.16 13:54:40,535.0,XAUUSDc,sell,out,0.69,3391.692,540.0,0,-0.39,-6.35,193.35,sl 3391.695
2025.06.18 04:33:06,536.0,XAUUSDc,buy,in,3.3,3396.705,541.0,0,0.0,0.0,193.35,Range Breakout Buy
2025.06.18 04:34:39,537.0,XAUUSDc,sell,out,3.3,3394.495,542.0,0,0.0,-7.29,186.06,sl 3394.516
2025.06.20 01:12:08,538.0,XAUUSDc,sell,in,1.48,3360.127,543.0,0,0.0,0.0,186.06,Range Breakout Sell
2025.06.20 01:47:34,539.0,XAUUSDc,buy,out,1.48,3364.313,544.0,0,0.0,-6.2,179.86,sl 3364.301
2025.06.23 00:06:07,540.0,XAUUSDc,sell,in,2.16,3370.233,545.0,0,0.0,0.0,179.86,Range Breakout Sell
2025.06.23 05:35:26,541.0,XAUUSDc,buy,out,2.16,3350.507,546.0,0,0.0,42.61,222.47,tp 3350.509
2025.06.24 00:03:08,542.0,XAUUSDc,sell,in,0.86,3337.628,547.0,0,0.0,0.0,222.47,Range Breakout Sell
2025.06.24 00:15:03,543.0,XAUUSDc,buy,out,0.86,3345.224,548.0,0,0.0,-6.53,215.94,sl 3345.218
2025.06.25 12:45:03,544.0,XAUUSDc,sell,in,1.84,3319.774,549.0,0,0.0,0.0,215.94,Range Breakout Sell
2025.06.25 14:30:41,545.0,XAUUSDc,buy,out,1.84,3323.309,550.0,0,0.0,-6.51,209.43,sl 3323.306
2025.06.27 00:06:08,546.0,XAUUSDc,sell,in,5.57,3315.266,551.0,0,0.0,0.0,209.43,Range Breakout Sell
2025.06.27 00:08:27,547.0,XAUUSDc,buy,out,5.57,3316.985,552.0,0,0.0,-9.57,199.86,sl 3316.969
2025.06.30 01:27:12,548.0,XAUUSDc,buy,in,1.59,3275.965,553.0,0,0.0,0.0,199.86,Range Breakout Buy
2025.06.30 01:36:40,549.0,XAUUSDc,sell,out,1.59,3271.829,554.0,0,0.0,-6.58,193.28,sl 3271.853
2025.07.01 01:00:09,550.0,XAUUSDc,buy,in,4.48,3314.368,555.0,0,0.0,0.0,193.28,Range Breakout Buy
2025.07.01 05:03:37,551.0,XAUUSDc,sell,out,4.48,3325.076,556.0,0,0.0,47.97,241.25,tp 3325.066
2025.07.02 00:06:01,552.0,XAUUSDc,sell,in,11.73,3336.535,557.0,0,0.0,0.0,241.25,Range Breakout Sell
2025.07.02 00:06:17,553.0,XAUUSDc,buy,out,11.73,3337.124,558.0,0,0.0,-6.91,234.34,sl 3337.114
2025.07.03 00:03:07,554.0,XAUUSDc,sell,in,2.07,3346.043,559.0,0,0.0,0.0,234.34,Range Breakout Sell
2025.07.03 02:49:36,555.0,XAUUSDc,buy,out,2.07,3349.924,560.0,0,0.0,-8.03,226.31,sl 3349.895
2025.07.04 01:21:06,556.0,XAUUSDc,buy,in,3.46,3332.383,561.0,0,0.0,0.0,226.31,Range Breakout Buy
2025.07.04 01:35:14,557.0,XAUUSDc,sell,out,3.46,3330.31,562.0,0,0.0,-7.17,219.14,sl 3330.332
2025.07.08 00:03:03,558.0,XAUUSDc,sell,in,3.22,3333.386,563.0,0,0.0,0.0,219.14,Range Breakout Sell
2025.07.08 00:04:37,559.0,XAUUSDc,buy,out,3.22,3335.692,564.0,0,0.0,-7.43,211.71,sl 3335.675
2025.07.09 00:03:01,560.0,XAUUSDc,buy,in,1.38,3306.467,565.0,0,0.0,0.0,211.71,Range Breakout Buy
2025.07.09 01:13:30,561.0,XAUUSDc,sell,out,1.38,3301.79,566.0,0,0.0,-6.45,205.26,sl 3301.815
2025.07.10 00:45:06,562.0,XAUUSDc,buy,in,4.49,3321.907,567.0,0,0.0,0.0,205.26,Range Breakout Buy
2025.07.10 00:45:40,563.0,XAUUSDc,sell,out,4.49,3320.307,568.0,0,0.0,-7.18,198.08,sl 3320.329
2025.07.14 07:30:02,564.0,XAUUSDc,buy,in,1.56,3374.832,569.0,0,0.0,0.0,198.08,Range Breakout Buy
2025.07.14 07:38:00,565.0,XAUUSDc,sell,out,1.56,3370.728,570.0,0,0.0,-6.4,191.68,sl 3370.738
2025.07.15 13:27:03,566.0,XAUUSDc,sell,in,2.39,3340.866,571.0,0,0.0,0.0,191.68,Range Breakout Sell
2025.07.15 13:53:39,567.0,XAUUSDc,buy,out,2.39,3343.165,572.0,0,0.0,-5.49,186.19,sl 3343.160
2025.07.22 12:45:06,568.0,XAUUSDc,buy,in,2.76,3404.077,573.0,0,0.0,0.0,186.19,Range Breakout Buy
2025.07.22 12:49:37,569.0,XAUUSDc,sell,out,2.76,3401.681,574.0,0,0.0,-6.61,179.58,sl 3401.687
2025.07.23 01:06:08,570.0,XAUUSDc,sell,in,1.16,3425.437,575.0,0,0.0,0.0,179.58,Range Breakout Sell
2025.07.23 09:06:38,571.0,XAUUSDc,buy,out,1.16,3430.275,576.0,0,0.0,-5.61,173.97,sl 3430.262
2025.07.24 01:09:01,572.0,XAUUSDc,sell,in,0.85,3385.473,577.0,0,0.0,0.0,173.97,Range Breakout Sell
2025.07.24 01:15:37,573.0,XAUUSDc,buy,out,0.85,3391.676,578.0,0,0.0,-5.27,168.7,sl 3391.667
2025.07.25 02:21:02,574.0,XAUUSDc,sell,in,7.4,3364.892,579.0,0,0.0,0.0,168.7,Range Breakout Sell
2025.07.25 02:25:37,575.0,XAUUSDc,buy,out,7.4,3365.677,580.0,0,0.0,-5.81,162.89,sl 3365.671
2025.07.30 00:03:05,576.0,XAUUSDc,buy,in,1.81,3329.853,581.0,0,0.0,0.0,162.89,Range Breakout Buy
2025.07.30 01:35:42,577.0,XAUUSDc,sell,out,1.81,3327.193,582.0,0,0.0,-4.82,158.07,sl 3327.206
2025.07.31 00:03:01,578.0,XAUUSDc,buy,in,2.16,3286.627,583.0,0,0.0,0.0,158.07,Range Breakout Buy
2025.07.31 00:07:36,579.0,XAUUSDc,sell,out,2.16,3284.318,584.0,0,0.0,-4.99,153.08,sl 3284.339
2025.08.01 03:12:08,580.0,XAUUSDc,buy,in,1.31,3297.22,585.0,0,0.0,0.0,153.08,Range Breakout Buy
2025.08.01 03:21:24,581.0,XAUUSDc,sell,out,1.31,3293.486,586.0,0,0.0,-4.89,148.19,sl 3293.493
2025.08.06 00:21:07,582.0,XAUUSDc,buy,in,3.07,3384.225,587.0,0,0.0,0.0,148.19,Range Breakout Buy
2025.08.06 00:41:24,583.0,XAUUSDc,sell,out,3.07,3382.544,588.0,0,0.0,-5.16,143.03,sl 3382.572
2025.08.07 00:03:13,584.0,XAUUSDc,sell,in,0.99,3366.364,589.0,0,0.0,0.0,143.03,Range Breakout Sell
2025.08.07 00:14:30,585.0,XAUUSDc,buy,out,0.99,3370.44,590.0,0,0.0,-4.04,138.99,sl 3370.403
2025.08.11 00:03:05,586.0,XAUUSDc,sell,in,1.5,3389.103,591.0,0,0.0,0.0,138.99,Range Breakout Sell
2025.08.11 00:08:05,587.0,XAUUSDc,buy,out,1.5,3391.642,592.0,0,0.0,-3.81,135.18,sl 3391.639
2025.08.13 00:03:01,588.0,XAUUSDc,sell,in,2.48,3349.236,593.0,0,0.0,0.0,135.18,Range Breakout Sell
2025.08.13 01:46:27,589.0,XAUUSDc,buy,out,2.48,3350.797,594.0,0,0.0,-3.87,131.31,sl 3350.783
2025.08.14 00:03:01,590.0,XAUUSDc,buy,in,1.75,3365.156,595.0,0,0.0,0.0,131.31,Range Breakout Buy
2025.08.14 03:00:01,591.0,XAUUSDc,sell,out,1.75,3362.739,596.0,0,0.0,-4.23,127.08,sl 3362.743
2025.08.18 00:18:07,592.0,XAUUSDc,buy,in,2.5,3335.801,597.0,0,0.0,0.0,127.08,Range Breakout Buy
2025.08.18 03:31:40,593.0,XAUUSDc,sell,out,2.5,3347.879,598.0,0,0.0,30.2,157.28,tp 3347.836
2025.08.19 00:03:00,594.0,XAUUSDc,sell,in,1.67,3328.291,599.0,0,0.0,0.0,157.28,Range Breakout Sell
2025.08.19 00:06:29,595.0,XAUUSDc,buy,out,1.67,3331.01,600.0,0,0.0,-4.54,152.74,sl 3330.990
2025.08.21 00:03:05,596.0,XAUUSDc,sell,in,3.96,3345.835,601.0,0,0.0,0.0,152.74,Range Breakout Sell
2025.08.21 06:22:16,597.0,XAUUSDc,buy,out,3.96,3336.487,602.0,0,0.0,37.02,189.76,tp 3336.502
2025.08.22 14:03:03,598.0,XAUUSDc,buy,in,0.28,3354.759,603.0,0,0.0,0.0,189.76,Range Breakout Buy
2025.08.25 00:06:02,599.0,XAUUSDc,sell,in,3.4,3365.794,604.0,0,0.0,0.0,189.76,Range Breakout Sell
2025.08.25 01:02:02,600.0,XAUUSDc,buy,out,3.4,3367.464,605.0,0,0.0,-5.68,184.08,sl 3367.427
2025.08.26 00:15:01,601.0,XAUUSDc,buy,in,0.82,3369.136,606.0,0,0.0,0.0,184.08,Range Breakout Buy
2025.08.28 00:15:03,602.0,XAUUSDc,sell,in,9.0,3394.656,607.0,0,0.0,0.0,184.08,Range Breakout Sell
2025.08.28 00:15:36,603.0,XAUUSDc,buy,out,9.0,3395.293,608.0,0,0.0,-5.73,178.35,sl 3395.278
2025.08.28 19:56:30,604.0,XAUUSDc,sell,out,0.82,3422.305,609.0,0,-1.85,43.6,220.1,tp 3422.301
2025.08.29 13:15:01,605.0,XAUUSDc,buy,in,4.09,3418.866,610.0,0,0.0,0.0,220.1,Range Breakout Buy
2025.08.29 13:25:59,606.0,XAUUSDc,sell,out,4.09,3417.048,611.0,0,0.0,-7.44,212.66,sl 3417.048
2025.09.01 02:00:05,607.0,XAUUSDc,buy,in,0.85,3457.542,612.0,0,0.0,0.0,212.66,Range Breakout Buy
2025.09.02 07:54:10,608.0,XAUUSDc,sell,in,1.22,3472.891,613.0,0,0.0,0.0,212.66,Range Breakout Sell
2025.09.02 08:35:37,609.0,XAUUSDc,buy,out,1.22,3479.043,614.0,0,0.0,-7.51,205.15,sl 3479.014
2025.09.02 14:47:29,610.0,XAUUSDc,sell,out,0.28,3512.385,615.0,0,-1.43,44.14,247.86,tp 3512.383
2025.09.02 15:47:27,611.0,XAUUSDc,sell,out,0.85,3516.718,616.0,0,-0.48,50.3,297.68,tp 3516.684
2025.09.03 00:21:07,612.0,XAUUSDc,buy,in,2.78,3535.652,617.0,0,0.0,0.0,297.68,Range Breakout Buy
2025.09.03 02:59:38,613.0,XAUUSDc,sell,out,2.78,3531.817,618.0,0,0.0,-10.66,287.02,sl 3531.851
2025.09.04 00:09:06,614.0,XAUUSDc,sell,in,2.27,3553.191,619.0,0,0.0,0.0,287.02,Range Breakout Sell
2025.09.04 00:11:19,615.0,XAUUSDc,buy,out,2.27,3556.947,620.0,0,0.0,-8.53,278.49,sl 3556.932
2025.09.05 00:03:06,616.0,XAUUSDc,buy,in,3.1,3556.045,621.0,0,0.0,0.0,278.49,Range Breakout Buy
2025.09.05 00:05:31,617.0,XAUUSDc,sell,out,3.1,3552.525,622.0,0,0.0,-10.91,267.58,sl 3552.532
2025.09.09 00:15:02,618.0,XAUUSDc,buy,in,9.52,3637.1,623.0,0,0.0,0.0,267.58,Range Breakout Buy
2025.09.09 01:09:39,619.0,XAUUSDc,sell,out,9.52,3636.238,624.0,0,0.0,-8.21,259.37,sl 3636.253
2025.09.10 04:09:03,620.0,XAUUSDc,buy,in,5.55,3641.151,625.0,0,0.0,0.0,259.37,Range Breakout Buy
2025.09.10 09:45:35,621.0,XAUUSDc,sell,out,5.55,3652.07,626.0,0,0.0,60.6,319.97,tp 3652.063
2025.09.12 01:03:11,622.0,XAUUSDc,buy,in,2.91,3639.599,627.0,0,0.0,0.0,319.97,Range Breakout Buy
2025.09.15 00:03:30,623.0,XAUUSDc,sell,out,2.91,3636.452,628.0,0,-1.64,-9.16,309.17,sl 3636.484
2025.09.15 00:06:03,624.0,XAUUSDc,sell,in,5.62,3636.206,629.0,0,0.0,0.0,309.17,Range Breakout Sell
2025.09.15 00:07:37,625.0,XAUUSDc,buy,out,5.62,3637.836,630.0,0,0.0,-9.16,300.01,sl 3637.824
2025.09.16 00:18:01,626.0,XAUUSDc,buy,in,4.4,3681.186,631.0,0,0.0,0.0,300.01,Range Breakout Buy
2025.09.16 01:15:37,627.0,XAUUSDc,sell,out,4.4,3679.079,632.0,0,0.0,-9.27,290.74,sl 3679.098
2025.09.17 01:24:00,628.0,XAUUSDc,sell,in,3.99,3688.916,633.0,0,0.0,0.0,290.74,Range Breakout Sell
2025.09.17 06:44:29,629.0,XAUUSDc,buy,out,3.99,3671.467,634.0,0,0.0,69.62,360.36,tp 3671.500
